"date" "P" "ETpot" "Q" "T" "GWL"
"63553" 2012040200 0 0 0.0055 4.9 28.051
"63554" 2012040201 0 0 0.0055 4.9 28.05
"63555" 2012040202 0 0 0.0055 4.7 28.05
"63556" 2012040203 0 0 0.0055 4.8 28.053
"63557" 2012040204 0 0 0.0055 5 28.055
"63558" 2012040205 0 0.004 0.0055 5.5 28.055
"63559" 2012040206 0 0.0256 0.0055 6.3 28.057
"63560" 2012040207 0 0.0553 0.0055 7.4 28.056
"63561" 2012040208 0 0.1039 0.0055 8.1 28.053
"63562" 2012040209 0 0.112 0.0055 8.6 28.055
"63563" 2012040210 0 0.1539 0.0055 9.5 28.047
"63564" 2012040211 0 0.1809 0.0055 10.1 28.05
"63565" 2012040212 0 0.1836 0.0055 10.7 28.05
"63566" 2012040213 0 0.1282 0.0055 10.9 28.043
"63567" 2012040214 0 0.0526 0.0055 10.7 28.037
"63568" 2012040215 0 0.0729 0.0055 11 28.036
"63569" 2012040216 0 0.0216 0.0055 10.2 28.046
"63570" 2012040217 0 0.0054 0.0055 9.8 28.042
"63571" 2012040218 0 0 0.0055 9.1 28.041
"63572" 2012040219 0 0 0.0055 6.3 28.048
"63573" 2012040220 0 0 0.0055 7.9 28.038
"63574" 2012040221 0 0 0.0055 7.7 28.046
"63575" 2012040222 0 0 0.0055 6.7 28.052
"63576" 2012040223 0 0 0.0055 4.9 28.05
"63577" 2012040300 0 0 0.0055 5.1 28.052
"63578" 2012040301 0 0 0.0055 5.1 28.055
"63579" 2012040302 0 0 0.0055 5.4 28.055
"63580" 2012040303 0 0 0.0055 2.8 28.061
"63581" 2012040304 0 0 0.0055 1.9 28.054
"63582" 2012040305 0 0.0097 0.0055 4.2 28.056
"63583" 2012040306 0 0.0389 0.0055 6.5 28.057
"63584" 2012040307 0 0.0722 0.0055 8.2 28.061
"63585" 2012040308 0 0.161 0.0055 10 28.058
"63586" 2012040309 0 0.1804 0.0055 11.3 28.061
"63587" 2012040310 0 0.2859 0.0055 12.4 28.05
"63588" 2012040311 0 0.222 0.0055 13 28.047
"63589" 2012040312 0 0.2276 0.0055 13.2 28.042
"63590" 2012040313 0 0.1429 0.0055 13.4 28.048
"63591" 2012040314 0 0.118 0.0055 13.3 28.032
"63592" 2012040315 0 0.0791 0.0055 12.8 28.043
"63593" 2012040316 0 0.0486 0.0055 11.2 28.033
"63594" 2012040317 0 0.0139 0.0055 11.1 28.032
"63595" 2012040318 0 0 0.0055 9.7 28.037
"63596" 2012040319 0 0 0.0055 10.3 28.037
"63597" 2012040320 0 0 0.0055 8.9 28.038
"63598" 2012040321 0 0 0.0055 8.9 28.04
"63599" 2012040322 0 0 0.0055 8.6 28.041
"63600" 2012040323 0 0 0.0055 8.1 28.049
"63601" 2012040400 0 0 0.0055 6.2 28.041
"63602" 2012040401 0 0 0.0055 6.7 28.048
"63603" 2012040402 0 0 0.0055 6.5 28.046
"63604" 2012040403 1.1 0 0.0072 6.2 28.051
"63605" 2012040404 4.7 0 0.0127 5.9 28.049
"63606" 2012040405 1.8 0.0028 0.0133 6 28.047
"63607" 2012040406 0 0.0241 0.0122 6.2 28.048
"63608" 2012040407 0 0.0426 0.0116 6.8 28.049
"63609" 2012040408 0 0.0553 0.0111 6.8 28.05
"63610" 2012040409 0 0.0454 0.0105 7.3 28.047
"63611" 2012040410 0 0.1191 0.0105 8.4 28.048
"63612" 2012040411 0 0.1645 0.01 9.4 28.053
"63613" 2012040412 0 0.1447 0.0094 9.3 28.053
"63614" 2012040413 0 0.1745 0.0089 9.8 28.062
"63615" 2012040414 0 0.1206 0.0083 10.1 28.062
"63616" 2012040415 0 0.061 0.0083 9.4 28.065
"63617" 2012040416 0 0.0355 0.0089 8.9 28.064
"63618" 2012040417 0 0.0099 0.0083 8.1 28.073
"63619" 2012040418 0 0 0.0083 7.5 28.074
"63620" 2012040419 0 0 0.0083 6.9 28.077
"63621" 2012040420 0 0 0.0083 6.5 28.08
"63622" 2012040421 0 0 0.0083 6 28.083
"63623" 2012040422 0 0 0.0083 5.6 28.086
"63624" 2012040423 0 0 0.0083 5.2 28.089
"63625" 2012040500 0 0 0.0083 5 28.095
"63626" 2012040501 0 0 0.0078 4.7 28.091
"63627" 2012040502 0 0 0.0078 4.7 28.1
"63628" 2012040503 0 0 0.0078 4.5 28.1
"63629" 2012040504 0 0 0.0078 4.3 28.098
"63630" 2012040505 0 0.0064 0.0078 4.3 28.101
"63631" 2012040506 0 0.0282 0.0078 4.6 28.101
"63632" 2012040507 0 0.0756 0.0072 5.1 28.104
"63633" 2012040508 0 0.1114 0.0072 6 28.102
"63634" 2012040509 0 0.2613 0.0072 7.3 28.108
"63635" 2012040510 0 0.26 0.0072 7.6 28.102
"63636" 2012040511 0 0.237 0.0072 9.3 28.098
"63637" 2012040512 0 0.1998 0.0072 8 28.098
"63638" 2012040513 0 0.1524 0.0066 7.7 28.096
"63639" 2012040514 0 0.1012 0.0066 7.4 28.089
"63640" 2012040515 0 0.0397 0.0066 6.9 28.091
"63641" 2012040516 0 0.0205 0.0066 6.6 28.09
"63642" 2012040517 0 0.0064 0.0066 6.4 28.092
"63643" 2012040518 0 0 0.0066 6.3 28.094
"63644" 2012040519 0 0 0.0066 5.7 28.097
"63645" 2012040520 0 0 0.0066 5.5 28.097
"63646" 2012040521 0 0 0.0066 5.3 28.101
"63647" 2012040522 0 0 0.0066 4.8 28.097
"63648" 2012040523 0 0 0.0066 4.9 28.102
"63649" 2012040600 0 0 0.0066 4.5 28.104
"63650" 2012040601 0 0 0.0066 4.4 28.103
"63651" 2012040602 0 0 0.0066 4.1 28.104
"63652" 2012040603 0 0 0.0066 4 28.106
"63653" 2012040604 0 0 0.0066 3.5 28.109
"63654" 2012040605 0 0.0077 0.0061 3.8 28.108
"63655" 2012040606 0 0.0297 0.0066 4.4 28.109
"63656" 2012040607 0 0.0684 0.0066 5.4 28.108
"63657" 2012040608 0 0.1316 0.0066 4.8 28.105
"63658" 2012040609 0 0.2412 0.0066 6.1 28.109
"63659" 2012040610 0 0.3173 0.0066 7.8 28.101
"63660" 2012040611 0 0.3444 0.0061 8.5 28.1
"63661" 2012040612 0 0.3315 0.0066 9.7 28.097
"63662" 2012040613 0 0.2799 0.0066 9.9 28.094
"63663" 2012040614 0 0.1857 0.0066 10.4 28.095
"63664" 2012040615 0 0.0967 0.0066 9.5 28.105
"63665" 2012040616 0 0.0542 0.0066 8.7 28.094
"63666" 2012040617 0 0.0116 0.0066 7.3 28.093
"63667" 2012040618 0 0 0.0066 6.4 28.096
"63668" 2012040619 0 0 0.0066 5.1 28.092
"63669" 2012040620 0.2 0 0.0066 4.8 28.096
"63670" 2012040621 0 0 0.0066 5.1 28.095
"63671" 2012040622 0.2 0 0.0066 5 28.099
"63672" 2012040623 0 0 0.0066 5.4 28.098
"63673" 2012040700 0 0 0.0066 4.6 28.1
"63674" 2012040701 0 0 0.0066 4.4 28.1
"63675" 2012040702 0.1 0 0.0066 3.8 28.099
"63676" 2012040703 0 0 0.0066 2.7 28.096
"63677" 2012040704 0 0 0.0066 2.6 28.102
"63678" 2012040705 0.3 0.0077 0.0066 3.4 28.099
"63679" 2012040706 0.2 0.0242 0.0066 3.8 28.104
"63680" 2012040707 0 0.1084 0.0066 4.9 28.101
"63681" 2012040708 0 0.1837 0.0066 6 28.102
"63682" 2012040709 0 0.2309 0.0066 6.2 28.1
"63683" 2012040710 0 0.2105 0.0061 6 28.096
"63684" 2012040711 0 0.111 0.0061 6.2 28.096
"63685" 2012040712 0 0.1084 0.0061 6.1 28.094
"63686" 2012040713 0 0.0931 0.0061 6.2 28.093
"63687" 2012040714 0 0.1352 0.0061 6.9 28.093
"63688" 2012040715 0 0.1939 0.0061 6.7 28.089
"63689" 2012040716 0 0.0765 0.0061 4.9 28.101
"63690" 2012040717 0 0.0166 0.0061 4.4 28.093
"63691" 2012040718 0 0 0.0061 4.5 28.083
"63692" 2012040719 0 0 0.0055 3.4 28.088
"63693" 2012040720 0 0 0.0055 2.7 28.09
"63694" 2012040721 0 0 0.0055 2.4 28.091
"63695" 2012040722 0 0 0.0055 1.3 28.092
"63696" 2012040723 0 0 0.0055 0.9 28.093
"63697" 2012040800 0 0 0.0055 -0.7 28.093
"63698" 2012040801 0 0 0.0055 -1.6 28.097
"63699" 2012040802 0 0 0.0055 -2.6 28.097
"63700" 2012040803 0 0 0.0055 -2.6 28.097
"63701" 2012040804 0 0 0.0055 -2.9 28.097
"63702" 2012040805 0 0.0277 0.0055 -1.3 28.098
"63703" 2012040806 0 0.0943 0.0055 2.4 28.103
"63704" 2012040807 0 0.1659 0.0055 4.2 28.108
"63705" 2012040808 0 0.2363 0.005 6 28.095
"63706" 2012040809 0 0.3042 0.005 6.9 28.086
"63707" 2012040810 0 0.2326 0.005 6 28.076
"63708" 2012040811 0 0.181 0.005 6.6 28.07
"63709" 2012040812 0 0.2615 0.005 7.6 28.061
"63710" 2012040813 0 0.2653 0.005 9.3 28.067
"63711" 2012040814 0 0.1898 0.005 8.4 28.065
"63712" 2012040815 0 0.1722 0.005 9 28.068
"63713" 2012040816 0 0.0541 0.005 8.7 28.069
"63714" 2012040817 0 0.0151 0.005 8.4 28.061
"63715" 2012040818 0 0 0.005 8.2 28.063
"63716" 2012040819 0 0 0.005 7.9 28.06
"63717" 2012040820 0 0 0.005 7.7 28.06
"63718" 2012040821 0 0 0.005 7.7 28.064
"63719" 2012040822 0 0 0.005 7.9 28.065
"63720" 2012040823 0 0 0.005 6.8 28.064
"63721" 2012040900 1.9 0 0.0055 5.7 28.07
"63722" 2012040901 0.5 0 0.0066 6 28.07
"63723" 2012040902 0.9 0 0.0072 6.1 28.067
"63724" 2012040903 0.1 0 0.0072 6.3 28.073
"63725" 2012040904 0.1 0 0.0072 6.6 28.077
"63726" 2012040905 0.3 0.0044 0.0072 6.8 28.073
"63727" 2012040906 0.2 0.0131 0.0078 7.5 28.073
"63728" 2012040907 0 0.0262 0.0078 8.2 28.078
"63729" 2012040908 0.2 0.0568 0.0078 9.3 28.079
"63730" 2012040909 0.1 0.0917 0.0078 9.3 28.081
"63731" 2012040910 0.2 0.1208 0.0078 9.9 28.08
"63732" 2012040911 0.8 0.0786 0.0083 9.7 28.087
"63733" 2012040912 0.2 0.1048 0.0083 10 28.089
"63734" 2012040913 0.1 0.1033 0.0083 10.3 28.088
"63735" 2012040914 0.4 0.0437 0.0089 9.8 28.091
"63736" 2012040915 0.7 0.0364 0.01 9.8 28.084
"63737" 2012040916 1.3 0.0146 0.0116 9.5 28.093
"63738" 2012040917 1.2 0.0058 0.0133 9 28.095
"63739" 2012040918 0.6 0 0.0144 9 28.104
"63740" 2012040919 0.3 0 0.015 8.9 28.105
"63741" 2012040920 0 0 0.015 9.1 28.104
"63742" 2012040921 0 0 0.015 9.2 28.112
"63743" 2012040922 0 0 0.0155 9.3 28.114
"63744" 2012040923 0 0 0.0155 9.3 28.12
"63745" 2012041000 0.4 0 0.0166 9.2 28.126
"63746" 2012041001 0.9 0 0.0177 9.3 28.131
"63747" 2012041002 0.2 0 0.0194 9.3 28.136
"63748" 2012041003 0.2 0 0.0194 9.5 28.14
"63749" 2012041004 0.5 0 0.0205 9.3 28.144
"63750" 2012041005 0.1 0.0056 0.0205 9.4 28.151
"63751" 2012041006 0.1 0.0154 0.0205 9.4 28.149
"63752" 2012041007 0 0.0365 0.021 9.7 28.152
"63753" 2012041008 0.1 0.0477 0.021 10 28.158
"63754" 2012041009 0.1 0.0772 0.0216 10.5 28.16
"63755" 2012041010 0 0.1038 0.0222 11.1 28.165
"63756" 2012041011 0 0.0982 0.0216 11.7 28.166
"63757" 2012041012 0 0.1291 0.0216 12.1 28.162
"63758" 2012041013 0 0.1024 0.0222 10.8 28.166
"63759" 2012041014 0.2 0.0407 0.0222 8.8 28.166
"63760" 2012041015 0.5 0.0295 0.0222 9 28.16
"63761" 2012041016 0.3 0.0112 0.0233 8.9 28.168
"63762" 2012041017 1.2 0.0028 0.0255 8.5 28.168
"63763" 2012041018 3.7 0 0.0316 8 28.168
"63764" 2012041019 0.6 0 0.0349 7.9 28.177
"63765" 2012041020 0.6 0 0.0377 7.7 28.176
"63766" 2012041021 1.1 0 0.046 7.6 28.178
"63767" 2012041022 1.4 0 0.0559 7.6 28.191
"63768" 2012041023 1.1 0 0.0604 7.6 28.202
"63769" 2012041100 0 0 0.0637 6.6 28.207
"63770" 2012041101 0 0 0.0687 7.1 28.221
"63771" 2012041102 0.1 0 0.0698 7.2 28.227
"63772" 2012041103 0 0 0.0692 6.6 28.242
"63773" 2012041104 0 0 0.0676 6.2 28.246
"63774" 2012041105 0 0.0069 0.0665 6.3 28.255
"63775" 2012041106 0 0.0221 0.0642 6.4 28.261
"63776" 2012041107 0 0.0634 0.0626 7.2 28.264
"63777" 2012041108 0 0.0813 0.0609 7.6 28.269
"63778" 2012041109 0 0.1392 0.0598 8.4 28.266
"63779" 2012041110 0 0.2619 0.0582 10.2 28.273
"63780" 2012041111 0 0.1847 0.057 10.4 28.268
"63781" 2012041112 0.1 0.1475 0.0565 8.9 28.26
"63782" 2012041113 0.2 0.204 0.0565 10.1 28.261
"63783" 2012041114 0.1 0.1916 0.0548 11.3 28.267
"63784" 2012041115 0 0.1241 0.0537 10.3 28.27
"63785" 2012041116 0 0.0551 0.0526 10.6 28.259
"63786" 2012041117 0 0.0165 0.0521 7.2 28.257
"63787" 2012041118 0 0.0014 0.0515 4.5 28.255
"63788" 2012041119 0 0 0.051 5.1 28.25
"63789" 2012041120 0 0 0.0498 4.3 28.258
"63790" 2012041121 0 0 0.0482 6.2 28.259
"63791" 2012041122 0 0 0.0471 4.5 28.261
"63792" 2012041123 0 0 0.0465 5.6 28.259
"63793" 2012041200 0 0 0.046 5.3 28.26
"63794" 2012041201 0 0 0.0449 6 28.262
"63795" 2012041202 0 0 0.0443 6 28.263
"63796" 2012041203 0 0 0.0432 5.6 28.264
"63797" 2012041204 0 0.0014 0.0426 4.5 28.26
"63798" 2012041205 0 0.0219 0.0421 5.8 28.257
"63799" 2012041206 0 0.0562 0.041 6.7 28.258
"63800" 2012041207 0 0.1342 0.0404 7.9 28.258
"63801" 2012041208 0 0.1274 0.0393 8.1 28.264
"63802" 2012041209 0 0.1658 0.0388 8.7 28.258
"63803" 2012041210 0 0.2945 0.0382 9.9 28.247
"63804" 2012041211 0 0.2918 0.0377 11.4 28.246
"63805" 2012041212 0 0.2247 0.0366 11.8 28.243
"63806" 2012041213 0 0.1521 0.036 10.5 28.236
"63807" 2012041214 1.3 0.2014 0.0371 7.8 28.234
"63808" 2012041215 0.8 0.0438 0.0399 9.1 28.233
"63809" 2012041216 0 0.0644 0.0404 9.3 28.225
"63810" 2012041217 0 0.0192 0.041 8.4 28.232
"63811" 2012041218 0 0.0014 0.0415 7.9 28.233
"63812" 2012041219 0 0 0.0415 4.3 28.231
"63813" 2012041220 0 0 0.0415 4.7 28.232
"63814" 2012041221 0 0 0.041 4.4 28.232
"63815" 2012041222 0 0 0.0404 4.4 28.234
"63816" 2012041223 0 0 0.0399 2.5 28.239
"63817" 2012041300 0 0 0.0388 1.1 28.236
"63818" 2012041301 0 0 0.0382 1.4 28.235
"63819" 2012041302 0 0 0.0377 1.2 28.239
"63820" 2012041303 0 0 0.0377 2.1 28.242
"63821" 2012041304 0 0.0013 0.0366 3.2 28.239
"63822" 2012041305 0 0.012 0.036 4 28.243
"63823" 2012041306 0 0.0306 0.0354 4.5 28.242
"63824" 2012041307 0 0.0425 0.0349 4.8 28.236
"63825" 2012041308 0 0.0465 0.0338 5 28.233
"63826" 2012041309 0 0.0492 0.0332 5.8 28.232
"63827" 2012041310 0 0.0731 0.0332 6.4 28.229
"63828" 2012041311 0 0.0571 0.0327 7 28.228
"63829" 2012041312 0 0.1249 0.0321 8.1 28.22
"63830" 2012041313 0 0.2512 0.0316 8.5 28.225
"63831" 2012041314 0 0.2259 0.031 10.2 28.23
"63832" 2012041315 0 0.1927 0.0305 11 28.223
"63833" 2012041316 0 0.0638 0.031 9.1 28.222
"63834" 2012041317 0 0.0279 0.0305 7 28.209
"63835" 2012041318 0 0.0013 0.0305 5.6 28.208
"63836" 2012041319 0 0 0.0305 4.5 28.206
"63837" 2012041320 0 0 0.0305 5.1 28.206
"63838" 2012041321 0.1 0 0.0305 5.4 28.211
"63839" 2012041322 0 0 0.0299 5 28.213
"63840" 2012041323 0 0 0.0294 4.3 28.213
"63841" 2012041400 0 0 0.0294 3.6 28.212
"63842" 2012041401 0 0 0.0288 2.8 28.212
"63843" 2012041402 0 0 0.0282 2.4 28.214
"63844" 2012041403 0 0 0.0282 3.7 28.214
"63845" 2012041404 0 0.0013 0.0282 2.8 28.211
"63846" 2012041405 0 0.0216 0.0277 4.2 28.218
"63847" 2012041406 0 0.0566 0.0271 6 28.214
"63848" 2012041407 0 0.0809 0.0266 6.9 28.216
"63849" 2012041408 0 0.0378 0.0266 7 28.214
"63850" 2012041409 0.5 0.0297 0.0266 7.1 28.206
"63851" 2012041410 0.6 0.0351 0.0277 7.1 28.201
"63852" 2012041411 0.6 0.0728 0.0294 8.1 28.199
"63853" 2012041412 0 0.1537 0.0294 9 28.199
"63854" 2012041413 0 0.3048 0.0282 10.5 28.205
"63855" 2012041414 0 0.2899 0.0282 11.2 28.205
"63856" 2012041415 0 0.1092 0.0288 10 28.198
"63857" 2012041416 0 0.0742 0.0288 9.5 28.185
"63858" 2012041417 0 0.031 0.0294 8.3 28.194
"63859" 2012041418 0 0.0013 0.0299 6.9 28.188
"63860" 2012041419 0 0 0.0305 6.4 28.187
"63861" 2012041420 0 0 0.0305 6.6 28.187
"63862" 2012041421 0 0 0.0299 5.8 28.187
"63863" 2012041422 0 0 0.0294 5.3 28.191
"63864" 2012041423 0 0 0.0288 4.9 28.19
"63865" 2012041500 0 0 0.0282 3.9 28.194
"63866" 2012041501 0 0 0.0277 3.3 28.197
"63867" 2012041502 0 0 0.0271 3.6 28.192
"63868" 2012041503 0 0 0.0266 3.8 28.197
"63869" 2012041504 0 0.0012 0.026 3.8 28.195
"63870" 2012041505 0 0.0109 0.0255 3.9 28.195
"63871" 2012041506 0 0.0341 0.0255 4.7 28.197
"63872" 2012041507 0 0.0693 0.0249 6.1 28.196
"63873" 2012041508 0 0.0462 0.0244 6.6 28.194
"63874" 2012041509 0 0.0827 0.0238 7.7 28.189
"63875" 2012041510 0 0.0997 0.0238 7.7 28.192
"63876" 2012041511 0 0.062 0.0233 8.1 28.191
"63877" 2012041512 0 0.0766 0.0227 8.2 28.185
"63878" 2012041513 0 0.107 0.0222 8.4 28.182
"63879" 2012041514 0 0.1168 0.0222 8.2 28.179
"63880" 2012041515 0 0.1119 0.0216 7.6 28.18
"63881" 2012041516 0 0.0353 0.0216 7.1 28.175
"63882" 2012041517 0 0.0401 0.021 6.2 28.175
"63883" 2012041518 0 0.0061 0.021 4.7 28.18
"63884" 2012041519 0 0 0.0205 4.1 28.175
"63885" 2012041520 0 0 0.0205 3.1 28.182
"63886" 2012041521 0 0 0.0205 2.1 28.18
"63887" 2012041522 0 0 0.0199 0.9 28.182
"63888" 2012041523 0 0 0.0199 0.4 28.18
"63889" 2012041600 0 0 0.0194 0.3 28.175
"63890" 2012041601 0 0 0.0188 -0.3 28.18
"63891" 2012041602 0 0 0.0188 -0.7 28.183
"63892" 2012041603 0 0 0.0188 -1.1 28.183
"63893" 2012041604 0 0.0024 0.0183 -0.3 28.185
"63894" 2012041605 0 0.0393 0.0183 1.1 28.185
"63895" 2012041606 0 0.1084 0.0183 4 28.195
"63896" 2012041607 0 0.1739 0.0177 5.8 28.19
"63897" 2012041608 0 0.2156 0.0172 6.5 28.185
"63898" 2012041609 0 0.2299 0.0172 6.9 28.168
"63899" 2012041610 0 0.1632 0.0166 7.1 28.167
"63900" 2012041611 0 0.2204 0.0166 8 28.159
"63901" 2012041612 0 0.2847 0.0161 8.5 28.156
"63902" 2012041613 0 0.1846 0.0161 8.9 28.158
"63903" 2012041614 0 0.1227 0.0155 8.4 28.154
"63904" 2012041615 0 0.106 0.0155 8.7 28.156
"63905" 2012041616 0 0.1013 0.0155 7.5 28.158
"63906" 2012041617 0 0.0429 0.0155 5.7 28.157
"63907" 2012041618 0 0.0048 0.0155 3.3 28.146
"63908" 2012041619 0 0 0.0161 1.7 28.149
"63909" 2012041620 0 0 0.0155 0.4 28.15
"63910" 2012041621 0 0 0.0155 0.8 28.157
"63911" 2012041622 0 0 0.0155 -0.9 28.159
"63912" 2012041623 0 0 0.0155 -2.3 28.166
"63913" 2012041700 0 0 0.0155 -3.2 28.166
"63914" 2012041701 0 0 0.0155 -2.6 28.168
"63915" 2012041702 0 0 0.015 -2.1 28.169
"63916" 2012041703 0 0 0.0155 -1.8 28.171
"63917" 2012041704 0 0.0051 0.015 -1.4 28.169
"63918" 2012041705 0 0.0633 0.015 1.2 28.175
"63919" 2012041706 0 0.0999 0.015 3.7 28.174
"63920" 2012041707 0 0.1607 0.015 6.2 28.164
"63921" 2012041708 0 0.2024 0.015 7.6 28.159
"63922" 2012041709 0 0.2239 0.015 8.3 28.151
"63923" 2012041710 0 0.2239 0.015 9 28.144
"63924" 2012041711 0 0.2593 0.015 10.3 28.138
"63925" 2012041712 0 0.3023 0.0144 10.1 28.145
"63926" 2012041713 0 0.2581 0.015 11.3 28.144
"63927" 2012041714 0 0.1695 0.0144 10.7 28.142
"63928" 2012041715 0 0.067 0.015 10.2 28.138
"63929" 2012041716 0 0.0481 0.0144 9.8 28.14
"63930" 2012041717 0 0.0152 0.015 7.7 28.134
"63931" 2012041718 0.2 0.0013 0.015 6.7 28.139
"63932" 2012041719 0.2 0 0.0155 6.2 28.137
"63933" 2012041720 0.4 0 0.0155 5.7 28.138
"63934" 2012041721 0 0 0.0155 5.9 28.139
"63935" 2012041722 0.2 0 0.0161 5.8 28.144
"63936" 2012041723 0 0 0.0155 6 28.143
"63937" 2012041800 0 0 0.0155 5.7 28.138
"63938" 2012041801 0 0 0.0155 5.4 28.143
"63939" 2012041802 0 0 0.0155 4.5 28.145
"63940" 2012041803 0 0 0.015 4.2 28.143
"63941" 2012041804 0 0.0027 0.015 5 28.141
"63942" 2012041805 0 0.0315 0.015 6.3 28.144
"63943" 2012041806 0 0.0985 0.015 7.1 28.14
"63944" 2012041807 0 0.1546 0.015 8.7 28.152
"63945" 2012041808 0 0.2147 0.0144 9.9 28.149
"63946" 2012041809 0 0.264 0.0144 11.4 28.14
"63947" 2012041810 0 0.1901 0.0144 11.2 28.136
"63948" 2012041811 0.9 0.0657 0.015 9.4 28.133
"63949" 2012041812 0 0.1997 0.0155 10.9 28.126
"63950" 2012041813 0.1 0.1901 0.0155 11 28.138
"63951" 2012041814 0.6 0.0602 0.0161 8.9 28.138
"63952" 2012041815 0 0.1847 0.0161 11.3 28.129
"63953" 2012041816 0 0.1176 0.0161 10.9 28.138
"63954" 2012041817 0 0.0233 0.0161 9.7 28.139
"63955" 2012041818 0 0.0027 0.0161 8.7 28.134
"63956" 2012041819 0 0 0.0166 9.4 28.126
"63957" 2012041820 0.1 0 0.0166 8.6 28.133
"63958" 2012041821 0.2 0 0.0166 8.2 28.127
"63959" 2012041822 0.1 0 0.0166 8.3 28.135
"63960" 2012041823 0 0 0.0166 7.6 28.138
"63961" 2012041900 0 0 0.0166 7.3 28.132
"63962" 2012041901 0 0 0.0166 8.4 28.136
"63963" 2012041902 0 0 0.0166 8.2 28.137
"63964" 2012041903 0 0 0.0166 8.4 28.139
"63965" 2012041904 0 0 0.0166 8 28.139
"63966" 2012041905 0 0.0158 0.0161 8.2 28.141
"63967" 2012041906 0 0.069 0.0161 9.1 28.141
"63968" 2012041907 0 0.1337 0.0161 10.1 28.145
"63969" 2012041908 0 0.174 0.0155 10.6 28.143
"63970" 2012041909 0 0.2559 0.015 12.1 28.146
"63971" 2012041910 0 0.2459 0.015 12.9 28.135
"63972" 2012041911 0 0.2315 0.0144 12 28.132
"63973" 2012041912 0.1 0.1452 0.0144 10.6 28.133
"63974" 2012041913 0 0.312 0.0138 13.4 28.125
"63975" 2012041914 0 0.1682 0.0138 13 28.133
"63976" 2012041915 0 0.2157 0.0138 13.5 28.13
"63977" 2012041916 0 0.174 0.0138 11.4 28.135
"63978" 2012041917 0 0.0489 0.0133 10.7 28.125
"63979" 2012041918 0 0.0101 0.0133 8.1 28.123
"63980" 2012041919 0 0 0.0133 7.6 28.112
"63981" 2012041920 0 0 0.0133 7.2 28.114
"63982" 2012041921 0 0 0.0127 4.4 28.123
"63983" 2012041922 0 0 0.0127 5.8 28.129
"63984" 2012041923 0 0 0.0127 3.5 28.132
"63985" 2012042000 0 0 0.0127 2 28.135
"63986" 2012042001 0 0 0.0127 3 28.139
"63987" 2012042002 0 0 0.0122 4.1 28.134
"63988" 2012042003 0 0 0.0122 5.1 28.138
"63989" 2012042004 0 0.0043 0.0116 4.3 28.141
"63990" 2012042005 0 0.051 0.0116 7 28.137
"63991" 2012042006 0 0.0922 0.0111 8.5 28.134
"63992" 2012042007 0 0.2099 0.0111 10.5 28.136
"63993" 2012042008 0 0.2652 0.0111 11.1 28.133
"63994" 2012042009 0 0.3304 0.0111 12.8 28.123
"63995" 2012042010 0 0.3829 0.0105 13 28.119
"63996" 2012042011 0 0.2723 0.0105 12.3 28.11
"63997" 2012042012 0 0.2964 0.01 13.1 28.12
"63998" 2012042013 0 0.234 0.01 13.6 28.112
"63999" 2012042014 0 0.0993 0.01 10.3 28.112
"64000" 2012042015 0 0.1375 0.01 11.4 28.107
"64001" 2012042016 0 0.1064 0.01 12 28.11
"64002" 2012042017 0 0.0142 0.01 8.5 28.115
"64003" 2012042018 0 0.0043 0.01 6.7 28.103
"64004" 2012042019 0 0 0.0094 5.4 28.107
"64005" 2012042020 0 0 0.01 5.9 28.103
"64006" 2012042021 0 0 0.01 7.1 28.107
"64007" 2012042022 0 0 0.01 7.3 28.112
"64008" 2012042023 0 0 0.0094 7.3 28.118
"64009" 2012042100 0 0 0.0094 6.8 28.108
"64010" 2012042101 0 0 0.0094 6.6 28.112
"64011" 2012042102 0 0 0.0094 5.8 28.117
"64012" 2012042103 0 0 0.0094 5.4 28.116
"64013" 2012042104 0 0.0014 0.0094 6.6 28.113
"64014" 2012042105 1.3 0.0068 0.01 6.4 28.115
"64015" 2012042106 0 0.0285 0.01 6.9 28.12
"64016" 2012042107 0 0.0719 0.01 8.5 28.113
"64017" 2012042108 0 0.1506 0.01 8.8 28.11
"64018" 2012042109 0 0.1967 0.0094 10.3 28.113
"64019" 2012042110 0 0.3677 0.0094 11.2 28.11
"64020" 2012042111 0 0.1343 0.0094 10.5 28.107
"64021" 2012042112 0 0.2211 0.0094 11.1 28.102
"64022" 2012042113 0 0.137 0.0094 9.7 28.102
"64023" 2012042114 0.6 0.1235 0.0094 10.1 28.102
"64024" 2012042115 0 0.1845 0.0094 9.1 28.107
"64025" 2012042116 0 0.0597 0.0094 8.5 28.112
"64026" 2012042117 0.5 0.0136 0.01 6.9 28.099
"64027" 2012042118 0 0.0027 0.01 4.8 28.098
"64028" 2012042119 0 0 0.01 4.7 28.098
"64029" 2012042120 0 0 0.0105 5.6 28.103
"64030" 2012042121 1.7 0 0.0116 6.2 28.106
"64031" 2012042122 0.4 0 0.0122 6 28.105
"64032" 2012042123 0.4 0 0.0127 5.6 28.108
"64033" 2012042200 0 0 0.0122 5.3 28.108
"64034" 2012042201 0 0 0.0122 5.5 28.107
"64035" 2012042202 0 0 0.0122 5.6 28.105
"64036" 2012042203 0 0 0.0122 5.9 28.11
"64037" 2012042204 0 0.0014 0.0116 6.3 28.114
"64038" 2012042205 0 0.015 0.0116 6.7 28.111
"64039" 2012042206 0 0.0315 0.0116 7.2 28.116
