"d25" "d50" "d75"
"265" -21.9161407145695 -18.6794135640964 -17.6435250767372
"266" -21.9696567500511 -18.753590833221 -17.7188428903152
"267" -22.0229255969605 -18.8273252271016 -17.7937304236667
"268" -22.075950769752 -18.9006237065545 -17.8681943626976
"269" -22.1287356990516 -18.9734930564604 -17.9422412250614
"270" -22.181283734432 -19.0459398918611 -18.0158773659811
"271" -22.2335981470701 -19.1179706637878 -18.0891089838168
"272" -22.2856821322955 -19.1895916648369 -18.1619421253907
"273" -22.3438567548266 -19.2671610923124 -18.2408613507971
"274" -22.404903692312 -19.3474303842945 -18.3225545088083
"275" -22.1677405078076 -19.1296567126277 -18.1062134005623
"276" -22.03113113283 -19.012831604722 -17.9907751992402
"277" -21.9931929715907 -18.9948238592726 -17.9741008624589
"278" -20.8603444148455 -17.8834024038124 -16.8639243872301
"279" -20.9404214548347 -17.9863654659646 -16.968211867299
"280" -20.9996278788953 -18.068033472715 -17.0508149066903
"281" -21.0554330703666 -18.146034996708 -17.1297070875318
"282" -21.1109671833512 -18.2235306674202 -17.2081105955025
"283" -21.1662342560414 -18.3005291136076 -17.2860336603418
"284" -21.2212382254855 -18.3770387275282 -17.3634842874183
"285" -21.2759829311072 -18.4530676738215 -17.4404702661385
"286" -21.3304721180697 -18.5286238979649 -17.5169991779545
"287" -21.384709440493 -18.6037151343346 -17.5930784039977
"288" -21.3388722191581 -18.5786531394359 -17.5690063672554
"289" -21.1933111560658 -18.4540523528177 -17.445371249458
"290" -20.6489314645776 -17.9315083486983 -16.9237000926931
"291" -20.5057621803438 -17.8110787213618 -16.8040481960652
"292" -20.5626896224425 -17.8907858670562 -16.8845234927111
"293" -20.6193359133073 -17.9699573850451 -16.9644826545374
"294" -20.6757052955759 -18.0486027390966 -17.0439346814914
"295" -20.731801904039 -18.1267311244087 -17.1228883194758
"296" -20.7887546392567 -18.2054821796418 -17.2025053392149
"297" -20.8630907462756 -18.3014706821957 -17.299731835706
"298" -20.9679068440457 -18.4278163691793 -17.4279538574581
"299" -21.1076047654907 -18.5888656889746 -17.5916125625721
"300" -21.2125880007115 -18.71456852321 -17.71926905915
"301" -21.3392282532448 -18.8617019066895 -17.8688222246865
"302" -21.4333749473105 -18.975777551002 -17.9847019076704
"303" -21.5106294597726 -19.0725733759193 -18.082991024499
"304" -21.5666360192965 -19.1477585900504 -18.1592672604677
"305" -21.6191194887437 -19.2192112581525 -18.2317591000562
"306" -21.6713818698019 -19.2902628003544 -18.3038631050129
"307" -21.7234259987919 -19.3609191481627 -18.37558492626
"308" -21.7752546505337 -19.4311860919566 -18.4469300812229
"309" -21.6271931253126 -19.3016173279683 -18.3184276855364
"310" -21.6792408458727 -19.3722108578786 -18.3900759148783
"311" -21.7310739588666 -19.4424158993092 -18.4613485097833
"312" -21.7826951542201 -19.5122380846448 -18.5322508349623
"313" -21.8341070648258 -19.5816829148541 -18.6027881308748
"314" -21.8853122682312 -19.6507557636972 -18.6729655176917
"315" -21.936313288265 -19.7194618817608 -18.7427879990965
"316" -21.9871125966008 -19.7878064003325 -18.8122604659358
"317" -22.0377126142632 -19.8557943351203 -18.8813876997222
"318" -22.0881157130793 -19.9234305898252 -18.9501743760016
"319" -22.1383242170757 -19.9907199595738 -19.0186250675873
"320" -22.1892924993428 -20.0586245543878 -19.0877207487462
"321" -22.2572058495632 -20.1434207196368 -19.1740620491953
"322" -22.3582903556152 -20.2613924122831 -19.2942611135535
"323" -22.4580920279111 -20.3778265772833 -19.4129204776094
"324" -22.5547143484451 -20.4908238377339 -19.5281020665539
"325" -22.6890516049968 -20.6359257255104 -19.6760542291422
"326" -22.8101562476141 -20.7505730875391 -19.7929781424154
"327" -22.9180727398981 -20.8512825521228 -19.8957122183724
"328" -22.9991842184136 -20.923671911555 -19.9695843737878
"329" -23.0709038505763 -20.9861561727587 -20.033370044624
"330" -23.1423343516494 -21.048359197278 -20.0968824779362
"331" -23.2134789256828 -21.1102843254386 -20.1601248672184
"332" -23.2843407189495 -21.171934833615 -20.223100345347
"333" -23.354922821383 -21.2333139359129 -20.2858119861689
"334" -23.4252282679702 -21.2944247857951 -20.3482628060335
"335" -23.4952600400997 -21.3552704776545 -20.4104557652768
"336" -23.565021066868 -21.4158540483342 -20.4723937696556
"337" -23.6345142263463 -21.4761784785985 -20.5340796717349
"338" -23.703742346807 -21.5362466945566 -20.5955162722313
"339" -23.7727082079129 -21.5960615690399 -20.6567063213123
"340" -23.8414145418716 -21.6556259229354 -20.7176525198551
"341" -23.9098640345526 -21.7149425264765 -20.7783575206646
"342" -23.9780593265738 -21.774014100494 -20.8388239296543
"343" -24.0460030143531 -21.8328433176268 -20.8990543069893
"344" -24.1155105105139 -21.8933486054319 -20.9610051073414
"345" -24.1985263403102 -21.9681519419235 -21.0375497668596
"346" -24.3179949977455 -22.0814950968374 -21.153415164976
"347" -24.4563202641903 -22.2147678484042 -21.2896276507517
"348" -24.6097332808304 -22.363980760947 -21.4421216724375
"349" -24.7598112855033 -22.5096600797697 -21.5910383333708
"350" -24.8892662861769 -22.6335381880595 -21.7177453532077
"351" -24.9842458085486 -22.720983795768 -21.8073160327889
"352" -25.0532753300691 -22.7810192696507 -21.8689456200656
"353" -25.1174592881329 -22.8359573022778 -21.9253858563862
"354" -25.1814304018794 -22.8906953648114 -21.9816306864408
"355" -25.2451906139801 -22.9452353807311 -22.0376819586865
"356" -25.3087418382176 -22.9995792436516 -22.0935414931473
"357" -25.3720859600792 -23.0537288179609 -22.1492110820166
"358" -25.4352248373349 -23.1076859394406 -22.2046924902459
"359" -25.4981603006008 -23.1614524158706 -22.2599874561157
"360" -25.560894153887 -23.2150300276161 -22.3150976917922
"361" -25.6234281751327 -23.2684205282004 -22.3700248838694
"362" -25.6857641167261 -23.3216256448612 -22.4247706938958
"363" -25.7479037060129 -23.3746470790934 -22.4793367588884
"364" -25.8098486457897 -23.4274865071771 -22.5337246918325
"365" -25.8716006147873 -23.4801455806914 -22.5879360821692
"366" -25.93316126814 -23.532625927016 -22.6419724962697
"367" -25.9945322378444 -23.5849291498189 -22.6958354778981
"368" -26.057940671087 -23.6394088818044 -22.7519253827335
"369" -26.1456370294093 -23.7195796913668 -22.8342247479368
"370" -26.256890296275 -23.8246616337429 -22.9419420567081
"371" -26.407129923231 -23.9709547574491 -23.0917052077919
"372" -26.5554418592039 -24.1152083535175 -23.2394093790326
"373" -26.6869992783289 -24.2417540016728 -23.3690738792207
"374" -26.7996293865018 -24.3483005081063 -23.4783589934654
"375" -26.8836622076329 -24.4246331920772 -23.5568437615258
"376" -26.9459407063378 -24.4701428149037 -23.6119070397416
"377" -27.0043338106895 -24.4906734494324 -23.6628115921414
"378" -27.0625629740214 -24.5111799575482 -23.7135689113318
"379" -27.1206294643113 -24.5316624160023 -23.7641801620274
"380" -27.1785345335447 -24.5521209011481 -23.8146464939467
"381" -27.2362794179935 -24.5725554889446 -23.8649690420788
"382" -27.2938653384884 -24.5929662549586 -23.9151489269441
"383" -27.3512935006866 -24.6133532743682 -23.9651872548495
"384" -27.4085650953315 -24.6337166219651 -24.0150851181373
"385" -27.4656812985088 -24.6778659802822 -24.0648435954285
"386" -27.5226432718955 -24.72996577881 -24.1144637518617
"387" -27.5794521630042 -24.7819157697055 -24.1639466393255
"388" -27.6361091054222 -24.8337171233615 -24.213293296686
"389" -27.6926152190448 -24.8853709953053 -24.2625047500105
"390" -27.7489716103049 -24.9368785264595 -24.3115820127845
"391" -27.8051793723956 -24.9882408433969 -24.3605260861257
"392" -27.863712946193 -25.0415114178487 -24.4120039817447
"393" -27.9464151673533 -25.11481498172 -24.4895596009073
"394" -28.0566049802019 -25.2109021985823 -24.5967681778034
"395" -28.1806925824981 -25.3184926811878 -24.7189790060904
"396" -28.3296114086011 -25.4466571969949 -24.8679763700653
"397" -28.4538330341476 -25.554294433639 -24.990371905442
"398" -28.5694179277148 -25.6547351282867 -25.1034792646833
"399" -28.6545403532217 -25.7298700665838 -25.1837729525862
"400" -28.7126571947865 -25.7825723047403 -25.2320389091185
"401" -28.7664272342613 -25.8316478735267 -25.2633504198908
"402" -28.8200667315178 -25.8805961546325 -25.2945948429817
"403" -28.8735765602454 -25.9294180455232 -25.3257726016645
"404" -28.9269575845918 -25.9781144333719 -25.3568841146638
"405" -28.9802106593066 -26.0266861952226 -25.3879297962245
"406" -29.0333366298834 -26.0751341981502 -25.4189100561791
"407" -29.0863363326984 -26.1234592994168 -25.4498253000143
"408" -29.1392105951458 -26.1716623466254 -25.480675928936
"409" -29.1919602357724 -26.21974417787 -25.5114623399334
"410" -29.2445860644076 -26.2677056218834 -25.5421849258409
"411" -29.2970888822923 -26.3155474981812 -25.5728440754001
"412" -29.3494694822051 -26.3632706172042 -25.6034401733199
"413" -29.4017286485856 -26.4108757804564 -25.6339736003353
"414" -29.453867157656 -26.458363780642 -25.6644447332656
"415" -29.5058857775407 -26.5057354017981 -25.6948539450714
"416" -29.5597642868907 -26.5546336054913 -25.7273708527675
"417" -29.6286924824688 -26.6160031656595 -25.7764538021056
"418" -29.7287992052361 -26.703226063209 -25.8597905161574
"419" -29.8367618433019 -26.79694556562 -25.9518346669063
"420" -29.9474521900865 -26.892905558032 -26.0469690430831
"421" -30.0326641140633 -26.967700484594 -26.1142773136191
"422" -30.1045771041491 -27.0314401666691 -26.16709389971
"423" -30.1622316224789 -27.0833301331205 -26.2043587189933
"424" -30.1137672015201 -27.0301520692269 -26.1349491497281
"425" -30.064419138773 -26.9762767674642 -26.064564446419
"426" -28.8165410642045 -25.7239885015056 -24.7953518369123
"427" -27.571684037553 -24.4749855342233 -23.5285648533371
"428" -27.4286314159086 -24.327971593659 -23.3632717670433
"429" -27.0862410297122 -23.9817009895395 -22.9985597763153
"430" -27.0443823654515 -23.9360311237244 -22.9343252673596
"431" -27.0026408255662 -23.8905031127108 -22.8702275933866
"432" -27.060876092844 -23.9449611136693 -22.9061505201345
"433" -27.1189486344592 -23.9992501111943 -22.941977939268
"434" -27.1768597031145 -24.053371529774 -22.9913891914845
"435" -27.2346105357862 -24.1073267743847 -23.0430523514253
"436" -27.2922023539965 -24.1611172308597 -23.0945667334722
"437" -27.1499111539617 -24.015049152577 -22.9462228619247
"438" -25.4103587408016 -22.2720611962436 -21.2008162303016
"439" -23.6764398331904 -20.5355181917899 -19.4615769266175
"440" -22.2484956084429 -19.105999944112 -18.0291096482745
"441" -20.1307907624856 -16.9880776730507 -15.908529319328
"442" -19.028291353127 -15.8864647574348 -14.8057102507201
"443" -18.1331114530771 -14.9938704732544 -13.9121232632457
"444" -17.4511121808538 -14.3149801072283 -13.2341444450832
"445" -17.3665314329806 -14.2354236541867 -13.1541651476107
"446" -17.4818313395562 -14.3556510849377 -13.2739600437773
"447" -17.5973214262857 -14.4755154310592 -13.3936386569138
"448" -17.7053646062081 -14.588705594101 -13.5049998536607
"449" -17.806027750089 -14.6953100739864 -13.6081509955622
"450" -17.905955127976 -14.8008663865404 -13.7102737227738
"451" -18.0051614388479 -14.9054022028906 -13.8113965743404
"452" -18.103660906489 -15.0089440202849 -13.9115467952359
"453" -18.2014673005737 -15.1115172300918 -14.0107504174508
"454" -18.2985939565703 -15.2131461808408 -14.1090323346244
"455" -18.3950537945392 -15.3138542367361 -14.2064163708413
"456" -16.3986088066717 -13.3240705869953 -12.2134166577183
"457" -16.5097610190454 -13.4446192929933 -12.3309357804856
"458" -16.6199470451899 -13.5637063728963 -12.4469779501872
"459" -16.7291897844955 -13.6813792255292 -12.5615946983133
"460" -16.8375112601596 -13.7976827889126 -12.6748346270827
"461" -16.9449326650975 -13.9126597140874 -12.7867436387741
"462" -16.8522937589233 -13.827469346926 -12.6985040947176
"463" -16.9595931049191 -13.9421106891394 -12.8101147058448
"464" -16.7672477080019 -13.7571554823102 -12.6221586274973
"465" -16.5834204325863 -13.5800454633119 -12.4438190730015
"466" -16.5111772092241 -13.5130791826736 -12.3782357521352
"467" -15.8457161078728 -12.8535344984449 -11.7210134474361
"468" -13.4891277072664 -10.5111129345645 -9.38013582669697
