"d25" "d50" "d75"
"382" 166.669239121097 171.99285320224 180.586566302513
"383" 166.711183171508 172.042395677307 180.645627624772
"384" 166.753111563291 172.09191438758 180.704652089951
"385" 166.795024774592 172.141409917407 180.763640481124
"386" 166.836923252981 172.190882812738 180.822593528302
"387" 166.878807416952 172.24033358305 180.881511911128
"388" 166.92067765737 172.289762703181 180.940396261453
"389" 166.962534338834 172.339170615079 180.999247165783
"390" 167.004377800984 172.388557729458 181.058065167607
"391" 167.04620835975 172.437924427387 181.116850769617
"392" 167.088026308528 172.487271061791 181.175604435817
"393" 167.132803736881 172.539566596676 181.237289349261
"394" 167.206791899256 172.621034224714 181.328076790473
"395" 167.314053640345 172.735732826342 181.452018214557
"396" 167.438343752151 172.867434872691 181.59291874093
"397" 167.592834715965 173.029298235892 181.763909319938
"398" 167.718093386885 173.161954090135 181.905740095608
"399" 167.833331754928 173.284592334662 182.037560476829
"400" 167.912300120451 173.370991408123 182.13320109802
"401" 167.959056498744 173.425204002618 182.19670507293
"402" 168.000736972422 173.474335718001 182.255121841411
"403" 168.042393085563 173.523432591785 182.313487256692
"404" 168.08402558517 173.572495552565 182.371802542747
"405" 168.125635176761 173.621525476796 182.430068853398
"406" 168.167222526376 173.670523191337 182.488287275792
"407" 168.20878826249 173.719489475883 182.546458833707
"408" 168.250332977831 173.768425065267 182.604584490699
"409" 168.291857231124 173.817330651664 182.662665153103
"410" 168.333361548734 173.866206886684 182.720701672881
"411" 168.374846426249 173.915054383367 182.778694850336
"412" 168.416312329977 173.963873718085 182.836645436707
"413" 168.457759698373 174.012665432346 182.894554136618
"414" 168.499188943405 174.061430034522 182.952421610429
"415" 168.540600451851 174.110168001487 183.010248476464
"416" 168.581994586529 174.158879780184 183.068035313132
"417" 168.625748464323 174.209939855568 183.128151729623
"418" 168.68770758098 174.279175720025 183.20639199538
"419" 168.787282981004 174.385976463534 183.322104649458
"420" 168.896549374138 174.502449212015 183.447456466143
"421" 169.009365664629 174.622459636049 183.576325662527
"422" 169.091863752 174.712178410505 183.674954481196
"423" 169.158597217633 174.786141412787 183.757846411432
"424" 169.208376366241 174.843159936983 183.823814679506
"425" 169.227261681787 174.872414122732 183.868848406817
"426" 169.244923687636 174.900432722839 183.912629917423
"427" 168.979909117676 174.683301976888 183.793203047709
"428" 168.7156366495 174.466620153148 183.673809952048
"429" 168.709577708819 174.473949696966 183.703492217865
"430" 168.656413719624 174.440407422966 183.705820084004
"431" 168.673266867381 174.467656533636 183.748582869798
"432" 168.689902670247 174.49470920115 183.791123118301
"433" 168.729773203748 174.541917032523 183.847024047826
"434" 168.769508852592 174.588971011443 183.902742457717
"435" 168.809143379522 174.635888895862 183.958293825948
"436" 168.848702527804 174.682686483573 184.013692176124
"437" 168.888205968897 174.729377821669 184.068950217408
"438" 168.880744647301 174.735200089274 184.096856242081
"439" 168.49788111455 174.414696561251 183.906767709322
"440" 168.116596032793 174.0951914641 183.716886271362
"441" 167.806508863355 173.837334197995 183.567778366883
"442" 167.337510959262 173.441211073241 183.326490194799
"443" 167.109181944874 173.255456015557 183.228237446441
"444" 166.928253033795 173.111084284264 183.157811118966
"445" 166.80235300782 173.015779133859 183.12300712477
"446" 166.807252752327 173.033711167374 183.161900165344
"447" 166.857587189821 173.091234295206 183.227191690836
"448" 166.908887764219 173.149660701141 183.293309226177
"449" 166.952037585308 173.199841708505 183.351119673063
"450" 166.987109160819 173.241823607736 183.400664342441
"451" 167.022082760421 173.283562816869 183.44987719446
"452" 167.057001090819 173.325096809328 183.498793520192
"453" 167.091896729345 173.366458829321 183.547445339811
"454" 167.126794505876 173.407678340804 183.595861709481
"455" 167.161713306578 173.448781430311 183.644068999338
"456" 167.196667444008 173.489791168153 183.692091145198
"457" 166.747952118763 173.108197142994 183.455625110274
"458" 166.782855478179 173.148888988047 183.503087626601
"459" 166.817602751659 173.189414004704 183.55029908805
"460" 166.85225399923 173.229802404226 183.597288822175
"461" 166.886854373313 173.270080921404 183.64408342746
"462" 166.921437806442 173.3102731864 183.690707029171
"463" 166.910100372208 173.31023618662 183.710110529902
"464" 166.944705512159 173.350297947964 183.756431706667
"465" 166.910420137944 173.330045094911 183.761996094575
"466" 166.884497419855 173.318061608731 183.775708218455
"467" 166.894127621691 173.33867644592 183.815353737059
"468" 166.770156990385 173.242857472454 183.777693531344
"469" 166.248210257319 172.797543253868 183.501240137444
"470" 166.354474186001 172.908836549868 183.618044022501
"471" 166.422909186706 172.982431736241 183.697179837071
"472" 166.473420418487 173.038149720888 183.758414514151
"473" 166.511327773596 173.081264556237 183.807006433772
"474" 166.545005607232 173.12011466368 183.851271728116
"475" 166.578654950831 173.158880582222 183.895380168982
"476" 166.612306304792 173.197584800511 183.939354732211
"477" 166.645982632447 173.236247142832 183.983216237008
"478" 166.67970117015 173.274885056736 184.026983547471
"479" 166.713474790549 173.313513870497 184.070673754917
"480" 166.747313032282 173.352147023472 184.114302342811
"481" 166.781222880051 173.390796272146 184.157883335965
"482" 166.815209357489 173.429471874375 184.201429435497
"483" 166.849275979199 173.468182754067 184.24495214091
"484" 166.883425096595 173.506936648358 184.288461860553
"485" 166.848792931548 173.485367639841 184.291128128843
"486" 166.676571825185 173.34312341274 184.212084416143
"487" 166.458923684143 173.160936805624 184.105841850203
"488" 166.241766624329 172.979074581467 183.999604544305
"489" 166.138982599508 172.897535326777 183.961152808594
"490" 165.904180826706 172.700628643736 183.845798095462
"491" 165.745781107008 172.571671645224 183.778783382796
"492" 165.785939236653 172.619224810571 183.836874473257
"493" 165.850809050585 172.691509907586 183.919589535561
"494" 165.851374181074 172.705017276689 183.95633059586
"495" 165.918310778954 172.776632945046 184.031929818294
"496" 165.969604929178 172.832595117574 184.091866587968
"497" 166.009960895622 172.87758151956 184.140804099917
"498" 166.042486247784 172.914684086966 184.181824970529
"499" 166.07503572466 172.951741656866 184.222746917634
"500" 165.834609417922 172.74871484403 184.100476939522
"501" 165.867178373568 172.78563178447 184.141117637895
"502" 165.899694999923 172.82248375913 184.18164428291
"503" 165.932200492318 172.859293922868 184.222079715352
"504" 165.964725730333 172.89608265797 184.262444571079
"505" 165.997293808678 172.932867873783 184.302757488359
"506" 166.029921931953 172.969665274908 184.343035295409
"507" 166.062622836637 173.006488601158 184.383293180025
"508" 166.095405861064 173.043349842184 184.423544842978
"509" 166.128277752805 173.080259429379 184.463802636762
"510" 166.161243279726 173.117226407415 184.504077691064
"511" 166.194305693887 173.154258587533 184.544380026259
"512" 166.227467084874 173.191362684479 184.584718656065
"513" 166.261719414359 173.229533838056 184.626088402749
"514" 166.300729059836 173.27243774624 184.672147466785
"515" 166.298978463507 173.280030142454 184.695689598954
"516" 166.160467092652 173.167239230806 184.637312623258
"517" 166.001364389406 173.036479285712 184.567200769892
"518" 165.870936558395 172.931589074625 184.516363397489
"519" 165.931659893132 172.996201718427 184.583880475343
"520" 165.930789217035 173.004712702734 184.608075077365
"521" 165.875991936345 172.964732997417 184.596524163451
"522" 165.886411235564 172.981883273871 184.622951798924
"523" 165.919477071413 173.019002398352 184.662958716291
"524" 165.952521930114 173.056103630268 184.70292829929
"525" 165.962855654746 173.073176265707 184.729221536057
"526" 165.905041745182 173.030156446066 184.714516015962
"527" 165.938132667614 173.067244408298 184.754398445866
"528" 165.971236879007 173.10433978438 184.794269871368
"529" 166.004376724352 173.141456143839 184.83414388004
"530" 166.037568831593 173.178605340817 184.874032676874
"531" 166.070825505467 173.215797701881 184.913947215312
"532" 166.104155773168 173.253042193899 184.953897315627
"533" 166.137566170917 173.290346574031 184.993891771921
"534" 166.171061337292 173.327717523732 185.033938448804
"535" 166.204644462164 173.365160768423 185.074044368783
"536" 166.2383176274 173.402681184346 185.114215791249
"537" 166.274459896488 173.44265734553 185.156826082718
"538" 166.323772159628 173.495777824384 185.212535388066
"539" 165.820881195628 173.061315036303 184.934105899002
"540" 165.59676088176 172.872869002502 184.8242976882
"541" 165.2467903626 172.574315560987 184.627725378316
"542" 165.316821627433 172.648240466316 184.710793150665
"543" 165.388901224534 172.724349353552 184.796000165158
"544" 165.452449017453 172.794597175419 184.875593568794
"545" 164.990296197584 172.394345997823 184.49160819158
"546" 165.022615634667 172.430786573996 184.537051283836
"547" 165.032173531615 172.447124173611 184.562648269218
"548" 165.041545856454 172.46328126291 184.588007135797
"549" 165.073288622698 172.499188940814 184.632752797299
"550" 164.969962750048 172.415538862974 184.559751558499
"551" 165.001579399231 172.451202584724 184.604143442171
"552" 165.033150522034 172.486776543989 184.648405253213
"553" 165.064719311924 172.522289088551 184.69257089605
"554" 165.006324266804 172.478113492738 184.658227782229
"555" 165.037948740477 172.51353876396 184.70223369363
"556" 165.069603931705 172.548944209352 184.746195730545
"557" 165.10131442089 172.584349933182 184.790139159744
"558" 165.13309852536 172.619773564955 184.834086600306
